CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 11978.902344 1719152909.3222
MEM 12009.964844 1719152909.4227
MEM 12042.527344 1719152909.5233
MEM 12072.464844 1719152909.6238
MEM 12102.089844 1719152909.7243
MEM 12133.027344 1719152909.8248
MEM 12165.152344 1719152909.9253
MEM 12197.089844 1719152910.0258
MEM 12228.089844 1719152910.1263
MEM 12260.152344 1719152910.2268
MEM 12291.402344 1719152910.3273
MEM 12322.464844 1719152910.4278
MEM 12353.402344 1719152910.5283
MEM 12384.589844 1719152910.6288
MEM 12415.027344 1719152910.7293
MEM 12446.839844 1719152910.8298
MEM 12479.089844 1719152910.9304
MEM 12509.839844 1719152911.0309
MEM 12541.859375 1719152911.1314
MEM 12573.464844 1719152911.2319
MEM 12605.339844 1719152911.3324
MEM 12636.527344 1719152911.4329
MEM 12668.027344 1719152911.5334
MEM 12699.875000 1719152911.6339
MEM 12730.277344 1719152911.7344
MEM 12761.589844 1719152911.8349
MEM 12792.027344 1719152911.9354
MEM 12822.652344 1719152912.0359
MEM 12854.027344 1719152912.1364
MEM 12885.652344 1719152912.2365
MEM 12917.714844 1719152912.3368
MEM 12948.777344 1719152912.4373
MEM 12979.589844 1719152912.5378
MEM 13010.402344 1719152912.6379
MEM 13041.589844 1719152912.7384
MEM 13073.214844 1719152912.8386
MEM 13103.152344 1719152912.9392
MEM 13132.714844 1719152913.0397
MEM 13163.402344 1719152913.1403
MEM 13194.652344 1719152913.2408
MEM 13225.277344 1719152913.3414
MEM 13256.464844 1719152913.4419
MEM 13288.839844 1719152913.5424
MEM 13321.339844 1719152913.6426
MEM 13352.652344 1719152913.7427
MEM 13384.964844 1719152913.8430
MEM 13416.714844 1719152913.9435
MEM 13446.839844 1719152914.0440
MEM 13476.527344 1719152914.1446
MEM 13508.402344 1719152914.2451
MEM 13539.964844 1719152914.3456
MEM 13570.402344 1719152914.4461
MEM 13600.527344 1719152914.5466
MEM 13631.652344 1719152914.6471
MEM 13662.277344 1719152914.7476
MEM 13693.027344 1719152914.8482
MEM 13725.152344 1719152914.9487
MEM 13756.527344 1719152915.0492
MEM 13787.027344 1719152915.1497
MEM 13817.464844 1719152915.2502
MEM 13849.277344 1719152915.3507
MEM 13880.902344 1719152915.4512
MEM 13910.902344 1719152915.5517
MEM 13940.777344 1719152915.6523
MEM 13971.527344 1719152915.7528
MEM 14003.402344 1719152915.8533
MEM 14035.152344 1719152915.9538
MEM 14065.464844 1719152916.0543
MEM 14095.214844 1719152916.1548
MEM 14126.214844 1719152916.2553
MEM 14157.964844 1719152916.3558
MEM 14189.277344 1719152916.4564
MEM 14219.652344 1719152916.5569
MEM 14251.152344 1719152916.6574
MEM 14283.152344 1719152916.7579
MEM 14316.027344 1719152916.8584
MEM 14347.464844 1719152916.9589
MEM 14378.714844 1719152917.0594
MEM 14408.964844 1719152917.1599
MEM 14440.464844 1719152917.2604
MEM 14472.902344 1719152917.3609
MEM 14503.652344 1719152917.4614
MEM 14534.902344 1719152917.5619
MEM 14566.464844 1719152917.6624
MEM 14596.714844 1719152917.7630
MEM 14627.964844 1719152917.8635
MEM 14658.652344 1719152917.9640
MEM 14689.777344 1719152918.0645
MEM 14720.152344 1719152918.1650
MEM 14750.777344 1719152918.2655
MEM 14780.839844 1719152918.3660
MEM 14810.652344 1719152918.4665
MEM 14842.152344 1719152918.5667
MEM 14872.902344 1719152918.6672
MEM 14904.589844 1719152918.7677
MEM 14936.152344 1719152918.8682
MEM 14967.464844 1719152918.9687
MEM 14998.089844 1719152919.0692
MEM 15029.464844 1719152919.1697
MEM 15061.964844 1719152919.2702
MEM 15093.339844 1719152919.3707
MEM 15125.527344 1719152919.4712
MEM 15157.777344 1719152919.5718
MEM 15189.527344 1719152919.6723
MEM 15221.089844 1719152919.7728
MEM 15253.214844 1719152919.8733
MEM 15286.652344 1719152919.9788
MEM 15318.152344 1719152920.0793
MEM 15349.089844 1719152920.1798
MEM 15381.214844 1719152920.2803
MEM 15412.277344 1719152920.3809
MEM 15443.339844 1719152920.4812
MEM 15473.464844 1719152920.5817
MEM 15504.214844 1719152920.6822
MEM 15535.562500 1719152920.7827
MEM 15566.875000 1719152920.8832
MEM 15597.875000 1719152920.9837
MEM 15627.437500 1719152921.0842
MEM 15658.812500 1719152921.1846
MEM 15690.500000 1719152921.2848
MEM 15721.812500 1719152921.3853
MEM 15754.125000 1719152921.4859
MEM 15784.187500 1719152921.5864
MEM 15815.625000 1719152921.6869
MEM 15846.812500 1719152921.7874
MEM 15877.500000 1719152921.8880
MEM 15909.312500 1719152921.9885
MEM 15940.625000 1719152922.0890
MEM 15970.750000 1719152922.1895
MEM 16001.250000 1719152922.2900
MEM 16032.937500 1719152922.3905
MEM 16063.812500 1719152922.4910
MEM 16094.312500 1719152922.5916
MEM 16125.750000 1719152922.6921
MEM 16156.500000 1719152922.7926
MEM 16187.625000 1719152922.8931
MEM 16219.000000 1719152922.9937
MEM 16250.312500 1719152923.0942
MEM 16281.562500 1719152923.1947
MEM 16312.312500 1719152923.2952
MEM 16345.312500 1719152923.3958
MEM 16377.125000 1719152923.4963
MEM 16407.687500 1719152923.5968
MEM 16439.062500 1719152923.6970
MEM 16470.875000 1719152923.7975
MEM 16502.750000 1719152923.8981
MEM 16534.562500 1719152923.9986
MEM 16567.125000 1719152924.0992
MEM 16597.375000 1719152924.1997
MEM 16628.250000 1719152924.3002
MEM 16659.375000 1719152924.4007
MEM 16691.562500 1719152924.5012
MEM 16724.187500 1719152924.6017
MEM 16756.812500 1719152924.7022
MEM 16787.750000 1719152924.8027
MEM 16820.625000 1719152924.9033
MEM 16853.000000 1719152925.0038
MEM 16885.875000 1719152925.1043
MEM 16918.812500 1719152925.2048
