CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 10827.566406 1719160354.3996
MEM 10858.253906 1719160354.5001
MEM 10889.128906 1719160354.6007
MEM 10921.191406 1719160354.7012
MEM 10952.628906 1719160354.8013
MEM 10982.128906 1719160354.9018
MEM 11012.503906 1719160355.0019
MEM 11043.628906 1719160355.1026
MEM 11075.878906 1719160355.2027
MEM 11107.566406 1719160355.3029
MEM 11137.441406 1719160355.4034
MEM 11164.753906 1719160355.5039
MEM 11193.253906 1719160355.6044
MEM 11225.066406 1719160355.7049
MEM 11256.378906 1719160355.8054
MEM 11288.066406 1719160355.9059
MEM 11318.941406 1719160356.0064
MEM 11351.003906 1719160356.1069
MEM 11382.816406 1719160356.2075
MEM 11414.378906 1719160356.3080
MEM 11446.128906 1719160356.4085
MEM 11476.816406 1719160356.5088
MEM 11506.644531 1719160356.6093
MEM 11537.816406 1719160356.7098
MEM 11568.566406 1719160356.8104
MEM 11598.816406 1719160356.9109
MEM 11630.191406 1719160357.0114
MEM 11661.128906 1719160357.1119
MEM 11692.628906 1719160357.2124
MEM 11724.816406 1719160357.3129
MEM 11756.003906 1719160357.4134
MEM 11787.503906 1719160357.5139
MEM 11818.628906 1719160357.6144
MEM 11848.566406 1719160357.7149
MEM 11878.066406 1719160357.8154
MEM 11909.316406 1719160357.9160
MEM 11940.503906 1719160358.0165
MEM 11971.503906 1719160358.1170
MEM 12003.378906 1719160358.2175
MEM 12034.253906 1719160358.3180
MEM 12065.003906 1719160358.4185
MEM 12096.441406 1719160358.5190
MEM 12127.566406 1719160358.6195
MEM 12158.878906 1719160358.7200
MEM 12189.941406 1719160358.8205
MEM 12220.253906 1719160358.9210
MEM 12251.253906 1719160359.0215
MEM 12281.378906 1719160359.1221
MEM 12311.128906 1719160359.2226
MEM 12343.066406 1719160359.3228
MEM 12374.253906 1719160359.4231
MEM 12405.253906 1719160359.5237
MEM 12435.566406 1719160359.6239
MEM 12466.128906 1719160359.7244
MEM 12496.816406 1719160359.8246
MEM 12527.628906 1719160359.9249
MEM 12558.316406 1719160360.0254
MEM 12588.253906 1719160360.1255
MEM 12618.683594 1719160360.2257
MEM 12648.656250 1719160360.3259
MEM 12679.566406 1719160360.4265
MEM 12710.632812 1719160360.5271
MEM 12741.628906 1719160360.6276
MEM 12772.316406 1719160360.7281
MEM 12803.878906 1719160360.8284
MEM 12835.914062 1719160360.9290
MEM 12868.101562 1719160361.0293
MEM 12900.289062 1719160361.1298
MEM 12931.664062 1719160361.2302
MEM 13193.554688 1719160361.3304
MEM 13755.242188 1719160361.4311
MEM 14458.617188 1719160361.5313
MEM 15154.929688 1719160361.6319
MEM 15795.929688 1719160361.7322
MEM 16433.617188 1719160361.8323
MEM 14574.812500 1719160361.9328
MEM 10739.671875 1719160362.0332
MEM 9145.601562 1719160362.1336
MEM 9174.683594 1719160362.2341
MEM 9204.039062 1719160362.3346
MEM 9233.914062 1719160362.4348
MEM 9265.539062 1719160362.5351
MEM 9297.289062 1719160362.6355
MEM 9328.671875 1719160362.7358
MEM 9359.476562 1719160362.8361
MEM 9390.226562 1719160362.9363
MEM 9421.726562 1719160363.0367
MEM 9453.476562 1719160363.1372
MEM 9479.476562 1719160363.2374
MEM 9503.226562 1719160363.3375
MEM 9527.476562 1719160363.4376
MEM 9551.851562 1719160363.5378
MEM 9575.726562 1719160363.6379
MEM 9599.664062 1719160363.7380
MEM 9623.851562 1719160363.8382
MEM 9647.226562 1719160363.9383
MEM 9670.976562 1719160364.0385
MEM 9694.789062 1719160364.1386
MEM 9718.289062 1719160364.2388
MEM 9741.664062 1719160364.3389
MEM 9765.476562 1719160364.4391
MEM 9789.039062 1719160364.5392
MEM 9812.664062 1719160364.6394
MEM 9836.539062 1719160364.7395
MEM 9860.664062 1719160364.8396
MEM 9884.679688 1719160364.9397
MEM 9909.226562 1719160365.0399
MEM 9932.976562 1719160365.1400
MEM 9961.351562 1719160365.2405
MEM 9992.664062 1719160365.3408
MEM 10024.101562 1719160365.4414
MEM 10056.226562 1719160365.5419
MEM 10087.351562 1719160365.6423
MEM 10119.039062 1719160365.7427
MEM 10150.851562 1719160365.8432
MEM 10181.664062 1719160365.9435
MEM 10211.976562 1719160366.0438
MEM 10242.976562 1719160366.1440
MEM 10274.289062 1719160366.2444
MEM 10304.851562 1719160366.3449
MEM 10335.351562 1719160366.4454
MEM 10367.039062 1719160366.5459
MEM 10398.476562 1719160366.6464
MEM 10428.414062 1719160366.7467
MEM 10457.914062 1719160366.8470
MEM 10487.851562 1719160366.9474
MEM 10517.914062 1719160367.0478
MEM 10548.976562 1719160367.1481
MEM 10580.976562 1719160367.2486
MEM 10612.101562 1719160367.3492
MEM 10642.851562 1719160367.4495
MEM 10674.039062 1719160367.5500
MEM 10705.164062 1719160367.6502
MEM 10737.289062 1719160367.7505
MEM 10767.851562 1719160367.8509
MEM 10797.976562 1719160367.9512
MEM 10828.976562 1719160368.0516
MEM 10860.101562 1719160368.1522
MEM 10891.289062 1719160368.2527
MEM 10921.039062 1719160368.3532
MEM 10952.351562 1719160368.4534
MEM 10983.226562 1719160368.5540
MEM 11014.601562 1719160368.6546
MEM 11045.476562 1719160368.7551
MEM 11076.351562 1719160368.8552
MEM 11107.789062 1719160368.9558
MEM 11139.164062 1719160369.0560
MEM 11169.476562 1719160369.1563
MEM 11200.476562 1719160369.2569
MEM 11231.601562 1719160369.3571
MEM 11263.664062 1719160369.4576
MEM 11295.351562 1719160369.5582
MEM 11326.601562 1719160369.6587
MEM 11357.414062 1719160369.7592
MEM 11388.164062 1719160369.8597
MEM 11417.601562 1719160369.9603
MEM 11445.601562 1719160370.0608
MEM 11474.851562 1719160370.1612
MEM 11505.289062 1719160370.2618
MEM 11537.101562 1719160370.3619
MEM 11568.722656 1719160370.4625
MEM 11600.101562 1719160370.5630
MEM 11632.601562 1719160370.6635
MEM 11663.976562 1719160370.7640
MEM 11694.914062 1719160370.8646
MEM 11725.851562 1719160370.9651
MEM 11756.851562 1719160371.0657
MEM 11787.976562 1719160371.1662
MEM 11818.601562 1719160371.2667
MEM 11850.289062 1719160371.3672
MEM 11882.414062 1719160371.4677
MEM 11914.351562 1719160371.5682
MEM 11945.039062 1719160371.6688
MEM 11975.664062 1719160371.7693
MEM 12006.789062 1719160371.8697
MEM 12037.851562 1719160371.9703
MEM 12069.351562 1719160372.0706
MEM 12101.476562 1719160372.1712
MEM 12132.976562 1719160372.2718
MEM 12164.039062 1719160372.3721
MEM 12195.539062 1719160372.4726
MEM 12226.976562 1719160372.5731
MEM 12257.976562 1719160372.6733
MEM 12289.726562 1719160372.7738
MEM 12321.414062 1719160372.8743
MEM 12353.039062 1719160372.9748
MEM 12384.351562 1719160373.0753
MEM 12415.039062 1719160373.1758
MEM 12445.789062 1719160373.2763
MEM 12477.226562 1719160373.3768
MEM 12507.914062 1719160373.4773
MEM 12538.101562 1719160373.5778
MEM 12568.289062 1719160373.6783
MEM 12599.164062 1719160373.7788
MEM 12629.726562 1719160373.8793
MEM 12660.039062 1719160373.9799
MEM 12689.664062 1719160374.0803
MEM 12721.226562 1719160374.1809
MEM 12753.351562 1719160374.2814
MEM 12785.164062 1719160374.3818
MEM 12814.101562 1719160374.4823
MEM 12844.851562 1719160374.5828
MEM 12876.289062 1719160374.6833
MEM 12907.601562 1719160374.7837
MEM 12939.039062 1719160374.8838
MEM 13438.222656 1719160374.9843
MEM 14118.660156 1719160375.0849
MEM 14779.535156 1719160375.1854
MEM 15456.597656 1719160375.2859
MEM 16130.097656 1719160375.3861
MEM 16378.621094 1719160375.4866
MEM 11863.671875 1719160375.5869
MEM 9142.218750 1719160375.6874
MEM 9173.843750 1719160375.7879
MEM 9205.906250 1719160375.8884
MEM 9237.656250 1719160375.9889
MEM 9268.406250 1719160376.0895
MEM 9298.906250 1719160376.1897
MEM 9327.531250 1719160376.2903
MEM 9355.906250 1719160376.3908
MEM 9386.531250 1719160376.4914
MEM 9418.031250 1719160376.5919
MEM 9449.656250 1719160376.6920
MEM 9480.156250 1719160376.7922
MEM 9511.968750 1719160376.8924
MEM 9542.906250 1719160376.9926
MEM 9574.093750 1719160377.0932
MEM 9604.281250 1719160377.1937
MEM 9634.906250 1719160377.2943
MEM 9663.718750 1719160377.3948
MEM 9693.593750 1719160377.4952
MEM 9725.156250 1719160377.5957
MEM 9756.781250 1719160377.6959
MEM 9788.156250 1719160377.7965
MEM 9819.093750 1719160377.8970
MEM 9850.906250 1719160377.9973
MEM 9882.281250 1719160378.0976
MEM 9913.156250 1719160378.1979
MEM 9943.156250 1719160378.2982
MEM 9974.218750 1719160378.3987
MEM 10005.968750 1719160378.4988
MEM 10037.281250 1719160378.5992
MEM 10067.906250 1719160378.6995
MEM 10098.968750 1719160378.8000
MEM 10129.093750 1719160378.9005
MEM 10160.156250 1719160379.0010
MEM 10191.031250 1719160379.1016
MEM 10221.718750 1719160379.2019
MEM 10253.093750 1719160379.3024
MEM 10284.093750 1719160379.4029
MEM 10315.656250 1719160379.5034
MEM 10346.687500 1719160379.6040
MEM 10377.406250 1719160379.7045
MEM 10404.468750 1719160379.8050
MEM 10435.656250 1719160379.9055
MEM 10466.031250 1719160380.0060
MEM 10497.281250 1719160380.1065
MEM 10528.093750 1719160380.2070
MEM 10557.531250 1719160380.3075
MEM 10589.656250 1719160380.4080
MEM 10621.093750 1719160380.5085
MEM 10652.468750 1719160380.6086
MEM 10684.218750 1719160380.7091
MEM 10715.843750 1719160380.8096
MEM 10746.593750 1719160380.9102
MEM 10777.343750 1719160381.0107
MEM 10808.156250 1719160381.1112
MEM 10839.968750 1719160381.2117
MEM 10871.718750 1719160381.3122
MEM 10902.968750 1719160381.4127
MEM 10934.531250 1719160381.5132
MEM 10965.781250 1719160381.6137
MEM 10997.531250 1719160381.7142
MEM 11029.093750 1719160381.8147
MEM 11060.843750 1719160381.9152
MEM 11091.843750 1719160382.0157
MEM 11123.593750 1719160382.1162
MEM 11154.667969 1719160382.2167
MEM 11186.343750 1719160382.3173
MEM 11218.343750 1719160382.4178
MEM 11249.593750 1719160382.5183
MEM 11280.968750 1719160382.6188
MEM 11312.656250 1719160382.7193
MEM 11342.218750 1719160382.8198
MEM 11372.593750 1719160382.9203
MEM 11403.531250 1719160383.0208
MEM 11434.156250 1719160383.1213
MEM 11461.031250 1719160383.2218
MEM 11492.531250 1719160383.3223
MEM 11524.593750 1719160383.4228
MEM 11555.343750 1719160383.5234
MEM 11586.281250 1719160383.6239
MEM 11617.656250 1719160383.7244
MEM 11649.718750 1719160383.8249
MEM 11680.781250 1719160383.9254
MEM 11711.031250 1719160384.0259
MEM 11742.218750 1719160384.1264
MEM 11774.218750 1719160384.2269
MEM 11805.968750 1719160384.3274
MEM 11837.093750 1719160384.4276
MEM 11865.968750 1719160384.5281
MEM 11895.468750 1719160384.6282
MEM 11924.968750 1719160384.7283
MEM 11954.593750 1719160384.8288
MEM 11986.468750 1719160384.9293
MEM 12018.531250 1719160385.0298
MEM 12046.593750 1719160385.1301
MEM 12078.468750 1719160385.2306
MEM 12110.031250 1719160385.3311
MEM 12141.843750 1719160385.4316
MEM 12173.531250 1719160385.5318
MEM 12204.281250 1719160385.6323
MEM 12234.468750 1719160385.7328
MEM 12264.691406 1719160385.8333
MEM 12295.281250 1719160385.9338
MEM 12326.093750 1719160386.0344
MEM 12356.843750 1719160386.1349
MEM 12387.968750 1719160386.2354
MEM 12416.843750 1719160386.3359
MEM 12445.031250 1719160386.4364
MEM 12476.531250 1719160386.5369
MEM 12507.406250 1719160386.6374
MEM 12538.593750 1719160386.7379
MEM 12568.531250 1719160386.8384
MEM 12595.468750 1719160386.9389
MEM 12626.468750 1719160387.0394
MEM 12656.468750 1719160387.1399
MEM 12688.406250 1719160387.2405
MEM 12719.218750 1719160387.3410
MEM 12750.968750 1719160387.4415
MEM 12782.218750 1719160387.5420
MEM 12813.656250 1719160387.6425
MEM 12845.906250 1719160387.7430
MEM 12876.093750 1719160387.8435
MEM 12905.531250 1719160387.9440
MEM 12935.718750 1719160388.0445
MEM 13374.343750 1719160388.1450
MEM 14083.031250 1719160388.2455
MEM 14801.093750 1719160388.3460
MEM 15526.281250 1719160388.4465
MEM 16232.718750 1719160388.5471
MEM 15852.820312 1719160388.6476
MEM 11714.769531 1719160388.7481
MEM 9139.578125 1719160388.8486
MEM 9171.140625 1719160388.9491
MEM 9203.203125 1719160389.0494
MEM 9234.453125 1719160389.1499
MEM 9265.140625 1719160389.2504
MEM 9293.890625 1719160389.3509
MEM 9325.015625 1719160389.4514
MEM 9356.640625 1719160389.5519
MEM 9388.140625 1719160389.6524
MEM 9419.453125 1719160389.7529
MEM 9450.265625 1719160389.8534
MEM 9481.453125 1719160389.9539
MEM 9513.453125 1719160390.0544
MEM 9545.015625 1719160390.1548
MEM 9576.515625 1719160390.2553
MEM 9607.515625 1719160390.3554
MEM 9638.328125 1719160390.4559
MEM 9669.703125 1719160390.5564
MEM 9701.015625 1719160390.6569
MEM 9732.640625 1719160390.7570
MEM 9763.582031 1719160390.8571
MEM 9794.269531 1719160390.9576
MEM 9825.019531 1719160391.0579
MEM 9855.519531 1719160391.1581
MEM 9886.269531 1719160391.2586
MEM 9917.707031 1719160391.3591
MEM 9950.082031 1719160391.4597
MEM 9981.082031 1719160391.5600
MEM 10012.597656 1719160391.6606
MEM 10042.332031 1719160391.7611
MEM 10072.144531 1719160391.8616
MEM 10104.519531 1719160391.9621
MEM 10135.332031 1719160392.0626
MEM 10165.144531 1719160392.1632
MEM 10195.707031 1719160392.2637
MEM 10226.582031 1719160392.3642
MEM 10258.457031 1719160392.4647
MEM 10289.019531 1719160392.5652
MEM 10318.019531 1719160392.6657
MEM 10348.082031 1719160392.7662
MEM 10377.644531 1719160392.8667
MEM 10408.894531 1719160392.9672
MEM 10437.082031 1719160393.0677
MEM 10465.894531 1719160393.1682
MEM 10496.894531 1719160393.2687
MEM 10528.457031 1719160393.3693
MEM 10557.207031 1719160393.4698
MEM 10587.207031 1719160393.5703
MEM 10618.394531 1719160393.6708
MEM 10649.832031 1719160393.7713
MEM 10681.144531 1719160393.8718
MEM 10711.957031 1719160393.9723
MEM 10743.207031 1719160394.0728
MEM 10774.707031 1719160394.1733
MEM 10806.769531 1719160394.2738
MEM 10838.082031 1719160394.3743
MEM 10869.957031 1719160394.4744
MEM 10901.082031 1719160394.5747
MEM 10931.769531 1719160394.6752
MEM 10962.644531 1719160394.7757
MEM 10995.082031 1719160394.8762
MEM 11025.457031 1719160394.9767
MEM 11055.519531 1719160395.0772
MEM 11087.769531 1719160395.1777
MEM 11119.457031 1719160395.2782
MEM 11149.269531 1719160395.3787
MEM 11177.644531 1719160395.4792
MEM 11206.144531 1719160395.5798
MEM 11237.582031 1719160395.6803
MEM 11268.769531 1719160395.7808
MEM 11299.957031 1719160395.8813
MEM 11331.144531 1719160395.9818
MEM 11362.269531 1719160396.0823
MEM 11393.894531 1719160396.1828
MEM 11424.707031 1719160396.2833
MEM 11451.457031 1719160396.3838
MEM 11480.894531 1719160396.4843
MEM 11510.519531 1719160396.5848
MEM 11541.457031 1719160396.6853
MEM 11572.332031 1719160396.7859
MEM 11604.019531 1719160396.8864
MEM 11635.207031 1719160396.9869
MEM 11666.394531 1719160397.0874
MEM 11697.644531 1719160397.1879
MEM 11728.628906 1719160397.2884
MEM 11760.082031 1719160397.3889
MEM 11790.769531 1719160397.4894
MEM 11821.769531 1719160397.5899
MEM 11852.269531 1719160397.6904
MEM 11883.832031 1719160397.7909
MEM 11915.332031 1719160397.8914
MEM 11947.019531 1719160397.9919
MEM 11977.144531 1719160398.0925
MEM 12007.582031 1719160398.1930
MEM 12038.457031 1719160398.2935
MEM 12065.207031 1719160398.3940
MEM 12093.269531 1719160398.4943
MEM 12124.894531 1719160398.5945
MEM 12156.394531 1719160398.6946
MEM 12187.269531 1719160398.7948
MEM 12218.082031 1719160398.8952
MEM 12246.019531 1719160398.9957
MEM 12276.332031 1719160399.0958
MEM 12306.457031 1719160399.1963
MEM 12337.207031 1719160399.2968
MEM 12368.457031 1719160399.3972
MEM 12399.394531 1719160399.4976
MEM 12430.832031 1719160399.5979
MEM 12461.894531 1719160399.6980
MEM 12493.269531 1719160399.7985
MEM 12523.832031 1719160399.8986
MEM 12554.957031 1719160399.9992
MEM 12586.144531 1719160400.0997
MEM 12616.832031 1719160400.1999
MEM 12648.269531 1719160400.3004
MEM 12680.082031 1719160400.4009
MEM 12710.769531 1719160400.5013
MEM 12741.769531 1719160400.6018
MEM 12772.832031 1719160400.7020
MEM 12802.519531 1719160400.8026
MEM 12831.894531 1719160400.9027
MEM 12860.894531 1719160401.0032
MEM 12890.769531 1719160401.1033
MEM 12922.457031 1719160401.2038
MEM 13094.019531 1719160401.3041
MEM 13763.332031 1719160401.4046
MEM 14450.832031 1719160401.5051
MEM 15148.957031 1719160401.6056
MEM 15817.519531 1719160401.7060
MEM 16502.457031 1719160401.8064
MEM 14180.742188 1719160401.9067
MEM 10077.574219 1719160402.0068
MEM 5948.593750 1719160402.1070
MEM 5318.285156 1719160402.2071
MEM 5318.285156 1719160402.3072
MEM 5318.285156 1719160402.4077
MEM 5318.285156 1719160402.5083
MEM 5318.285156 1719160402.6086
MEM 5318.285156 1719160402.7091
MEM 5318.285156 1719160402.8111
MEM 5318.285156 1719160402.9116
MEM 5318.285156 1719160403.0121
MEM 5318.285156 1719160403.1126
MEM 5318.285156 1719160403.2130
MEM 5318.285156 1719160403.3137
MEM 5318.285156 1719160403.4141
MEM 5318.285156 1719160403.5147
MEM 5318.285156 1719160403.6152
MEM 5318.285156 1719160403.7157
MEM 5318.285156 1719160403.8161
MEM 5318.285156 1719160403.9165
MEM 5318.285156 1719160404.0170
MEM 5318.285156 1719160404.1171
MEM 5318.285156 1719160404.2177
MEM 5318.285156 1719160404.3182
MEM 5318.285156 1719160404.4186
MEM 5318.285156 1719160404.5191
MEM 5318.285156 1719160404.6196
MEM 5318.285156 1719160404.7201
MEM 5318.285156 1719160404.8207
MEM 5318.285156 1719160404.9213
MEM 5318.285156 1719160405.0221
MEM 5318.285156 1719160405.1224
MEM 5318.285156 1719160405.2229
MEM 5318.285156 1719160405.3230
MEM 5318.285156 1719160405.4235
MEM 5318.285156 1719160405.5238
MEM 5318.285156 1719160405.6244
MEM 5318.285156 1719160405.7245
MEM 5318.285156 1719160405.8250
MEM 5318.285156 1719160405.9252
MEM 5318.285156 1719160406.0257
MEM 5318.285156 1719160406.1262
MEM 5318.285156 1719160406.2263
MEM 5318.285156 1719160406.3268
MEM 5318.285156 1719160406.4269
MEM 5318.285156 1719160406.5271
MEM 5318.285156 1719160406.6276
MEM 5318.285156 1719160406.7281
MEM 5318.285156 1719160406.8286
MEM 5318.285156 1719160406.9292
MEM 5318.285156 1719160407.0294
MEM 5318.285156 1719160407.1300
MEM 5318.285156 1719160407.2305
MEM 5318.285156 1719160407.3312
MEM 5318.285156 1719160407.4315
MEM 5318.285156 1719160407.5319
MEM 5318.285156 1719160407.6324
MEM 5318.285156 1719160407.7353
MEM 5318.285156 1719160407.8359
MEM 5318.285156 1719160407.9360
MEM 5318.285156 1719160408.0360
MEM 5318.285156 1719160408.1363
MEM 5318.285156 1719160408.2364
MEM 5318.285156 1719160408.3367
