CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 9627.105469 1718824644.8874
MEM 9652.105469 1718824644.9877
MEM 9678.417969 1718824645.0880
MEM 9704.105469 1718824645.1886
MEM 9730.167969 1718824645.2888
MEM 9756.230469 1718824645.3893
MEM 9782.230469 1718824645.4899
MEM 9809.292969 1718824645.5903
MEM 9835.355469 1718824645.6909
MEM 9861.417969 1718824645.7914
MEM 9887.230469 1718824645.8915
MEM 9912.292969 1718824645.9918
MEM 9937.394531 1718824646.0922
MEM 9961.707031 1718824646.1924
MEM 9986.707031 1718824646.2929
MEM 10012.144531 1718824646.3935
MEM 10037.644531 1718824646.4938
MEM 10063.582031 1718824646.5943
MEM 10090.332031 1718824646.6947
MEM 10116.957031 1718824646.7948
MEM 10143.269531 1718824646.8953
MEM 10168.707031 1718824646.9955
MEM 10195.707031 1718824647.0957
MEM 10223.019531 1718824647.1962
MEM 10250.269531 1718824647.2965
MEM 10277.519531 1718824647.3968
MEM 10304.769531 1718824647.4973
MEM 10330.269531 1718824647.5977
MEM 10356.582031 1718824647.6982
MEM 10382.332031 1718824647.7986
MEM 10408.832031 1718824647.8990
MEM 10434.707031 1718824647.9996
MEM 10461.269531 1718824648.0997
MEM 10488.082031 1718824648.2003
MEM 10514.769531 1718824648.3004
MEM 10540.269531 1718824648.4006
MEM 10566.082031 1718824648.5011
MEM 10592.769531 1718824648.6013
MEM 10619.394531 1718824648.7018
MEM 10646.019531 1718824648.8039
MEM 10672.457031 1718824648.9044
MEM 10698.769531 1718824649.0048
MEM 10724.832031 1718824649.1052
MEM 10751.457031 1718824649.2055
MEM 10776.707031 1718824649.3061
MEM 10801.832031 1718824649.4063
MEM 10827.644531 1718824649.5065
MEM 10852.957031 1718824649.6071
MEM 10879.207031 1718824649.7074
MEM 10906.207031 1718824649.8080
MEM 10933.394531 1718824649.9084
MEM 10959.582031 1718824650.0089
MEM 10986.082031 1718824650.1094
MEM 11011.207031 1718824650.2097
MEM 11037.207031 1718824650.3100
MEM 11062.519531 1718824650.4105
MEM 11089.082031 1718824650.5108
MEM 11114.832031 1718824650.6110
MEM 11141.082031 1718824650.7113
MEM 11161.394531 1718824650.8119
MEM 11185.832031 1718824650.9121
MEM 11212.269531 1718824651.0122
MEM 11238.144531 1718824651.1127
MEM 11264.769531 1718824651.2132
MEM 11291.019531 1718824651.3138
MEM 11317.269531 1718824651.4144
MEM 11343.769531 1718824651.5145
MEM 11369.457031 1718824651.6151
MEM 11394.519531 1718824651.7155
MEM 11419.957031 1718824651.8159
MEM 11446.269531 1718824651.9164
MEM 11471.707031 1718824652.0171
MEM 11498.019531 1718824652.1174
MEM 11523.332031 1718824652.2176
MEM 11547.707031 1718824652.3180
MEM 11572.457031 1718824652.4185
MEM 11598.394531 1718824652.5188
MEM 11624.957031 1718824652.6194
MEM 11651.519531 1718824652.7200
MEM 11677.894531 1718824652.8204
MEM 11703.144531 1718824652.9210
MEM 11729.082031 1718824653.0212
MEM 11754.144531 1718824653.1217
MEM 11780.019531 1718824653.2219
MEM 11806.082031 1718824653.3223
MEM 11832.457031 1718824653.4227
MEM 11858.644531 1718824653.5230
MEM 11885.144531 1718824653.6233
MEM 11911.332031 1718824653.7235
MEM 11937.644531 1718824653.8239
MEM 11964.019531 1718824653.9241
MEM 11988.957031 1718824654.0247
MEM 12015.082031 1718824654.1253
MEM 12040.582031 1718824654.2255
MEM 12065.394531 1718824654.3258
MEM 12090.519531 1718824654.4263
MEM 12117.269531 1718824654.5268
MEM 12143.519531 1718824654.6271
MEM 12170.332031 1718824654.7272
MEM 12197.519531 1718824654.8278
MEM 12223.769531 1718824654.9283
MEM 12249.019531 1718824655.0287
MEM 12276.144531 1718824655.1290
MEM 12302.859375 1718824655.2296
MEM 12329.144531 1718824655.3301
MEM 12356.269531 1718824655.4304
MEM 12383.019531 1718824655.5310
MEM 12409.644531 1718824655.6315
MEM 12435.832031 1718824655.7317
MEM 12461.957031 1718824655.8321
MEM 12488.769531 1718824655.9326
MEM 12515.019531 1718824656.0328
MEM 12542.332031 1718824656.1333
MEM 12568.832031 1718824656.2336
MEM 12595.207031 1718824656.3339
MEM 12620.019531 1718824656.4345
MEM 12645.332031 1718824656.5352
MEM 12798.761719 1718824656.6354
MEM 13482.949219 1718824656.7360
MEM 14198.574219 1718824656.8364
MEM 14916.699219 1718824656.9370
MEM 15592.031250 1718824657.0372
MEM 16303.824219 1718824657.1378
MEM 13317.820312 1718824657.2383
MEM 9229.644531 1718824657.3385
MEM 8861.585938 1718824657.4390
MEM 8885.898438 1718824657.5397
MEM 8909.335938 1718824657.6402
MEM 8934.960938 1718824657.7406
MEM 8961.273438 1718824657.8410
MEM 8987.273438 1718824657.9416
MEM 9012.710938 1718824658.0419
MEM 9038.960938 1718824658.1424
MEM 9064.773438 1718824658.2427
MEM 9090.898438 1718824658.3433
MEM 9118.085938 1718824658.4436
MEM 9144.023438 1718824658.5438
MEM 9170.398438 1718824658.6440
MEM 9196.085938 1718824658.7445
MEM 9222.960938 1718824658.8450
MEM 9249.148438 1718824658.9459
MEM 9275.148438 1718824659.0465
MEM 9301.335938 1718824659.1468
MEM 9327.585938 1718824659.2474
MEM 9353.648438 1718824659.3478
MEM 9379.773438 1718824659.4483
MEM 9406.210938 1718824659.5487
MEM 9432.898438 1718824659.6492
MEM 9459.210938 1718824659.7497
MEM 9486.023438 1718824659.8499
MEM 9512.210938 1718824659.9505
MEM 9537.460938 1718824660.0507
MEM 9563.835938 1718824660.1514
MEM 9589.960938 1718824660.2519
MEM 9615.835938 1718824660.3522
MEM 9642.085938 1718824660.4523
MEM 9668.085938 1718824660.5528
MEM 9694.335938 1718824660.6533
MEM 9718.804688 1718824660.7536
MEM 9744.273438 1718824660.8538
MEM 9769.585938 1718824660.9542
MEM 9795.023438 1718824661.0548
MEM 9819.835938 1718824661.1553
