CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 7366.992188 1718824063.1114
MEM 7395.179688 1718824063.2119
MEM 7421.367188 1718824063.3124
MEM 7446.429688 1718824063.4129
MEM 7472.804688 1718824063.5134
MEM 7499.804688 1718824063.6139
MEM 7528.679688 1718824063.7144
MEM 7558.367188 1718824063.8149
MEM 7588.367188 1718824063.9154
MEM 7614.992188 1718824064.0159
MEM 7640.429688 1718824064.1164
MEM 7665.867188 1718824064.2169
MEM 7693.679688 1718824064.3175
MEM 7720.617188 1718824064.4180
MEM 7744.992188 1718824064.5195
MEM 7770.304688 1718824064.6205
MEM 7799.242188 1718824064.7210
MEM 7828.929688 1718824064.8215
MEM 7858.429688 1718824064.9220
MEM 7886.117188 1718824065.0225
MEM 7915.117188 1718824065.1226
MEM 7943.992188 1718824065.2231
MEM 7972.992188 1718824065.3236
MEM 8001.054688 1718824065.4241
MEM 8027.554688 1718824065.5247
MEM 8054.054688 1718824065.6252
MEM 8080.679688 1718824065.7257
MEM 8110.242188 1718824065.8262
MEM 8139.054688 1718824065.9267
MEM 8166.804688 1718824066.0272
MEM 8195.429688 1718824066.1277
MEM 8221.429688 1718824066.2282
MEM 8248.679688 1718824066.3287
MEM 8274.742188 1718824066.4297
MEM 8300.867188 1718824066.5298
MEM 8328.867188 1718824066.6303
MEM 8355.554688 1718824066.7308
MEM 8382.804688 1718824066.8313
MEM 8409.242188 1718824066.9318
MEM 8436.429688 1718824067.0324
MEM 8466.054688 1718824067.1329
MEM 8494.679688 1718824067.2334
MEM 8522.742188 1718824067.3335
MEM 8551.992188 1718824067.4340
MEM 8578.804688 1718824067.5345
MEM 8606.054688 1718824067.6350
MEM 8630.554688 1718824067.7355
MEM 8654.929688 1718824067.8359
MEM 8679.554688 1718824067.9364
MEM 8706.160156 1718824068.0369
MEM 8732.992188 1718824068.1374
MEM 8760.304688 1718824068.2379
MEM 8787.367188 1718824068.3384
MEM 8813.179688 1718824068.4389
MEM 8839.304688 1718824068.5395
MEM 8864.679688 1718824068.6400
MEM 8892.117188 1718824068.7405
MEM 8918.554688 1718824068.8410
MEM 8944.804688 1718824068.9415
MEM 8970.679688 1718824069.0420
MEM 8996.304688 1718824069.1425
MEM 9022.742188 1718824069.2430
MEM 9050.429688 1718824069.3435
MEM 9075.992188 1718824069.4440
MEM 9103.492188 1718824069.5445
MEM 9128.679688 1718824069.6450
MEM 9155.929688 1718824069.7456
MEM 9182.429688 1718824069.8461
MEM 9208.242188 1718824069.9466
MEM 9235.304688 1718824070.0471
MEM 9261.242188 1718824070.1476
MEM 9287.945312 1718824070.2481
MEM 9315.820312 1718824070.3486
MEM 9342.320312 1718824070.4496
MEM 9371.382812 1718824070.5501
MEM 9397.382812 1718824070.6507
MEM 9423.445312 1718824070.7512
MEM 9446.507812 1718824070.8517
MEM 9474.445312 1718824070.9522
MEM 9501.382812 1718824071.0527
MEM 9528.570312 1718824071.1532
MEM 9555.257812 1718824071.2537
MEM 9581.820312 1718824071.3543
MEM 9611.070312 1718824071.4548
MEM 9638.195312 1718824071.5553
MEM 9664.007812 1718824071.6558
MEM 9690.007812 1718824071.7563
MEM 9716.570312 1718824071.8568
MEM 9742.445312 1718824071.9573
MEM 9770.945312 1718824072.0578
MEM 9796.695312 1718824072.1583
MEM 9823.507812 1718824072.2588
MEM 9850.820312 1718824072.3593
MEM 9878.445312 1718824072.4598
MEM 9907.195312 1718824072.5603
MEM 9934.632812 1718824072.6608
MEM 9962.070312 1718824072.7614
MEM 9988.007812 1718824072.8619
MEM 10015.195312 1718824072.9624
MEM 10041.320312 1718824073.0629
MEM 10068.070312 1718824073.1634
MEM 10094.945312 1718824073.2639
MEM 10121.945312 1718824073.3644
MEM 10148.445312 1718824073.4649
MEM 10177.070312 1718824073.5654
MEM 10204.175781 1718824073.6659
MEM 10231.757812 1718824073.7664
MEM 10260.445312 1718824073.8669
MEM 10288.070312 1718824073.9674
MEM 10314.695312 1718824074.0679
MEM 10342.757812 1718824074.1685
MEM 10369.070312 1718824074.2690
MEM 10396.132812 1718824074.3695
MEM 10422.156250 1718824074.4700
MEM 10451.093750 1718824074.5705
MEM 10478.718750 1718824074.6710
MEM 10507.718750 1718824074.7715
MEM 10536.531250 1718824074.8720
MEM 10563.656250 1718824074.9725
MEM 10586.093750 1718824075.0731
MEM 10613.281250 1718824075.1736
MEM 10639.093750 1718824075.2741
MEM 10666.468750 1718824075.3747
MEM 10692.718750 1718824075.4752
MEM 10718.468750 1718824075.5757
MEM 10743.718750 1718824075.6762
MEM 10770.281250 1718824075.7767
MEM 10797.156250 1718824075.8772
MEM 10823.468750 1718824075.9777
MEM 10850.343750 1718824076.0783
MEM 10877.031250 1718824076.1788
MEM 10903.031250 1718824076.2793
MEM 10929.343750 1718824076.3798
MEM 10956.656250 1718824076.4803
MEM 10982.906250 1718824076.5809
MEM 11009.406250 1718824076.6814
MEM 11037.281250 1718824076.7819
MEM 11062.718750 1718824076.8824
MEM 11088.156250 1718824076.9829
MEM 11114.406250 1718824077.0834
MEM 11141.968750 1718824077.1840
MEM 11169.406250 1718824077.2845
MEM 11195.531250 1718824077.3850
MEM 11221.906250 1718824077.4855
MEM 11248.343750 1718824077.5860
MEM 11274.781250 1718824077.6861
MEM 11302.406250 1718824077.7866
MEM 11328.031250 1718824077.8868
MEM 11353.843750 1718824077.9869
MEM 11380.179688 1718824078.0874
MEM 11407.531250 1718824078.1875
MEM 11433.593750 1718824078.2881
MEM 11460.906250 1718824078.3882
MEM 11486.906250 1718824078.4887
MEM 11513.531250 1718824078.5892
MEM 11540.531250 1718824078.6897
MEM 11568.156250 1718824078.7903
MEM 11594.468750 1718824078.8908
MEM 11620.781250 1718824078.9910
MEM 11648.281250 1718824079.0913
MEM 11676.156250 1718824079.1915
MEM 11703.468750 1718824079.2917
MEM 11729.468750 1718824079.3919
MEM 11756.468750 1718824079.4925
MEM 11782.593750 1718824079.5930
MEM 11809.843750 1718824079.6935
MEM 11836.718750 1718824079.7940
MEM 11862.343750 1718824079.8945
MEM 11888.593750 1718824079.9950
MEM 11916.156250 1718824080.0955
MEM 11942.906250 1718824080.1960
MEM 11970.093750 1718824080.2965
MEM 11996.968750 1718824080.3970
MEM 12023.468750 1718824080.4976
MEM 12049.343750 1718824080.5976
MEM 12075.093750 1718824080.6982
MEM 12102.281250 1718824080.7987
MEM 12128.281250 1718824080.8988
MEM 12155.406250 1718824080.9990
MEM 12181.843750 1718824081.0993
MEM 12208.656250 1718824081.1994
MEM 12236.156250 1718824081.3000
MEM 12264.093750 1718824081.4005
MEM 12291.031250 1718824081.5010
MEM 12317.468750 1718824081.6010
MEM 12343.468750 1718824081.7012
MEM 12370.156250 1718824081.8017
MEM 12396.656250 1718824081.9022
MEM 12422.906250 1718824082.0028
MEM 12450.210938 1718824082.1033
MEM 12477.031250 1718824082.2038
MEM 12504.343750 1718824082.3043
MEM 12531.468750 1718824082.4048
MEM 12559.781250 1718824082.5053
MEM 12588.531250 1718824082.6058
MEM 12617.406250 1718824082.7063
MEM 12645.906250 1718824082.8069
MEM 12672.531250 1718824082.9074
MEM 12698.468750 1718824083.0080
MEM 12724.656250 1718824083.1085
MEM 12750.906250 1718824083.2090
MEM 12777.531250 1718824083.3095
MEM 12803.406250 1718824083.4100
MEM 12829.843750 1718824083.5105
MEM 12856.281250 1718824083.6110
MEM 12882.031250 1718824083.7115
MEM 12908.906250 1718824083.8120
MEM 12934.906250 1718824083.9125
MEM 12961.906250 1718824084.0130
MEM 12988.781250 1718824084.1135
MEM 13015.406250 1718824084.2140
MEM 13041.593750 1718824084.3146
MEM 13068.781250 1718824084.4151
MEM 13095.843750 1718824084.5156
MEM 13121.843750 1718824084.6161
MEM 13147.281250 1718824084.7166
MEM 13173.093750 1718824084.8172
MEM 13198.718750 1718824084.9177
MEM 13225.656250 1718824085.0182
MEM 13251.031250 1718824085.1187
MEM 13277.718750 1718824085.2193
MEM 13303.468750 1718824085.3198
MEM 13329.343750 1718824085.4203
MEM 13354.781250 1718824085.5205
MEM 13381.218750 1718824085.6207
MEM 13407.718750 1718824085.7212
MEM 13434.718750 1718824085.8217
MEM 13463.468750 1718824085.9222
MEM 13490.156250 1718824086.0227
MEM 13516.468750 1718824086.1232
MEM 13542.031250 1718824086.2237
MEM 13568.843750 1718824086.3242
MEM 13595.093750 1718824086.4248
MEM 13620.843750 1718824086.5253
MEM 13646.281250 1718824086.6258
MEM 13672.468750 1718824086.7263
MEM 13698.656250 1718824086.8269
MEM 13725.218750 1718824086.9274
MEM 13751.406250 1718824087.0279
MEM 13777.968750 1718824087.1284
MEM 13803.406250 1718824087.2290
MEM 13831.031250 1718824087.3295
MEM 13856.656250 1718824087.4301
MEM 13883.781250 1718824087.5306
MEM 13910.593750 1718824087.6311
MEM 13936.656250 1718824087.7316
MEM 13963.468750 1718824087.8322
MEM 13992.343750 1718824087.9327
MEM 14018.968750 1718824088.0332
MEM 14044.843750 1718824088.1337
MEM 14071.281250 1718824088.2342
MEM 14099.656250 1718824088.3347
MEM 14125.531250 1718824088.4352
MEM 14152.195312 1718824088.5357
MEM 14180.093750 1718824088.6362
MEM 14205.531250 1718824088.7367
MEM 14231.968750 1718824088.8372
MEM 14259.156250 1718824088.9377
MEM 14285.531250 1718824089.0379
MEM 14311.843750 1718824089.1385
MEM 14337.968750 1718824089.2391
MEM 14364.843750 1718824089.3396
MEM 14392.156250 1718824089.4401
MEM 14418.781250 1718824089.5406
MEM 14444.906250 1718824089.6411
MEM 14471.031250 1718824089.7416
MEM 14497.468750 1718824089.8421
MEM 14524.093750 1718824089.9426
MEM 14550.343750 1718824090.0431
MEM 14575.843750 1718824090.1436
MEM 14603.468750 1718824090.2441
MEM 14630.093750 1718824090.3446
MEM 14658.031250 1718824090.4452
MEM 14684.343750 1718824090.5457
MEM 14709.843750 1718824090.6462
MEM 14736.406250 1718824090.7467
MEM 14763.031250 1718824090.8472
MEM 14790.406250 1718824090.9473
MEM 14817.531250 1718824091.0478
MEM 14844.468750 1718824091.1484
MEM 14871.593750 1718824091.2490
MEM 14898.718750 1718824091.3495
MEM 14925.906250 1718824091.4500
MEM 14953.156250 1718824091.5505
MEM 14981.031250 1718824091.6510
MEM 15006.656250 1718824091.7515
MEM 15033.093750 1718824091.8518
MEM 15060.906250 1718824091.9523
MEM 15089.281250 1718824092.0528
MEM 15118.906250 1718824092.1533
MEM 15147.968750 1718824092.2538
MEM 15175.218750 1718824092.3543
MEM 15200.843750 1718824092.4548
MEM 15226.906250 1718824092.5553
MEM 15252.781250 1718824092.6555
MEM 15279.468750 1718824092.7560
MEM 15305.781250 1718824092.8565
MEM 15332.593750 1718824092.9571
MEM 15360.093750 1718824093.0576
MEM 15387.406250 1718824093.1581
MEM 15414.343750 1718824093.2586
MEM 15441.281250 1718824093.3591
MEM 15466.781250 1718824093.4596
MEM 15494.031250 1718824093.5602
MEM 15521.093750 1718824093.6607
MEM 15548.468750 1718824093.7612
MEM 15575.531250 1718824093.8617
MEM 15602.593750 1718824093.9622
MEM 15629.718750 1718824094.0627
MEM 15656.656250 1718824094.1628
MEM 15683.656250 1718824094.2633
MEM 15710.531250 1718824094.3639
MEM 15737.906250 1718824094.4644
MEM 15765.093750 1718824094.5649
MEM 15790.718750 1718824094.6654
MEM 15817.156250 1718824094.7660
MEM 15844.093750 1718824094.8665
MEM 15870.468750 1718824094.9670
MEM 15897.468750 1718824095.0675
MEM 15923.843750 1718824095.1680
MEM 15950.531250 1718824095.2685
MEM 15978.031250 1718824095.3690
MEM 16005.718750 1718824095.4695
MEM 16031.656250 1718824095.5700
MEM 16058.531250 1718824095.6706
MEM 16084.093750 1718824095.7711
MEM 16110.531250 1718824095.8716
MEM 16137.468750 1718824095.9721
MEM 16164.343750 1718824096.0726
MEM 16190.718750 1718824096.1731
MEM 16217.968750 1718824096.2733
MEM 16245.281250 1718824096.3738
MEM 16272.343750 1718824096.4743
MEM 16299.468750 1718824096.5744
MEM 16325.656250 1718824096.6746
MEM 16350.531250 1718824096.7751
MEM 16375.593750 1718824096.8756
MEM 16400.593750 1718824096.9761
MEM 16428.531250 1718824097.0767
MEM 16455.718750 1718824097.1773
MEM 16481.656250 1718824097.2778
MEM 16507.218750 1718824097.3783
MEM 16533.218750 1718824097.4788
MEM 16560.093750 1718824097.5793
MEM 16586.718750 1718824097.6798
MEM 16614.179688 1718824097.7803
MEM 16640.843750 1718824097.8809
MEM 16666.468750 1718824097.9814
MEM 16693.968750 1718824098.0819
MEM 16720.656250 1718824098.1824
MEM 16748.281250 1718824098.2829
MEM 16774.593750 1718824098.3835
MEM 16800.281250 1718824098.4839
MEM 16826.281250 1718824098.5840
MEM 16852.031250 1718824098.6844
MEM 16879.781250 1718824098.7849
MEM 16906.718750 1718824098.8855
MEM 16933.406250 1718824098.9858
MEM 16954.718750 1718824099.0885
MEM 16979.156250 1718824099.1895
MEM 17004.843750 1718824099.2899
MEM 17030.656250 1718824099.3905
MEM 17057.156250 1718824099.4910
MEM 17084.093750 1718824099.5915
MEM 17110.718750 1718824099.6920
MEM 17137.781250 1718824099.7925
MEM 17163.781250 1718824099.8930
MEM 17189.781250 1718824099.9935
MEM 17217.218750 1718824100.0940
MEM 17244.531250 1718824100.1945
MEM 17272.093750 1718824100.2950
MEM 17299.406250 1718824100.3955
MEM 17326.156250 1718824100.4960
MEM 17353.593750 1718824100.5965
MEM 17381.343750 1718824100.6971
MEM 17407.968750 1718824100.7976
MEM 17434.093750 1718824100.8981
MEM 17461.531250 1718824100.9986
MEM 17489.093750 1718824101.0991
MEM 17516.531250 1718824101.1996
MEM 17544.187500 1718824101.3001
MEM 17570.156250 1718824101.4006
MEM 17597.593750 1718824101.5013
MEM 17623.906250 1718824101.6018
MEM 17649.718750 1718824101.7023
MEM 17675.843750 1718824101.8028
MEM 17702.843750 1718824101.9034
MEM 17729.218750 1718824102.0039
MEM 17755.968750 1718824102.1044
MEM 17781.906250 1718824102.2049
MEM 17809.093750 1718824102.3054
MEM 17835.718750 1718824102.4059
MEM 17863.968750 1718824102.5064
MEM 17892.906250 1718824102.6069
MEM 17920.281250 1718824102.7074
MEM 17946.656250 1718824102.8079
MEM 17971.468750 1718824102.9084
MEM 17998.199219 1718824103.0088
MEM 18024.906250 1718824103.1093
MEM 18050.281250 1718824103.2098
MEM 18077.406250 1718824103.3100
MEM 18103.156250 1718824103.4105
MEM 18130.656250 1718824103.5111
MEM 18156.968750 1718824103.6116
MEM 18182.968750 1718824103.7121
MEM 18209.593750 1718824103.8126
MEM 18237.218750 1718824103.9131
MEM 18264.406250 1718824104.0137
MEM 18290.843750 1718824104.1142
MEM 18317.718750 1718824104.2147
MEM 18342.968750 1718824104.3152
MEM 18368.968750 1718824104.4157
MEM 18396.406250 1718824104.5162
MEM 18423.656250 1718824104.6167
MEM 18449.406250 1718824104.7172
MEM 18476.218750 1718824104.8178
MEM 18502.531250 1718824104.9184
MEM 18529.218750 1718824105.0189
MEM 18556.281250 1718824105.1194
MEM 18583.031250 1718824105.2200
MEM 18610.031250 1718824105.3205
MEM 18635.781250 1718824105.4210
MEM 18663.031250 1718824105.5215
MEM 18689.218750 1718824105.6221
MEM 18715.093750 1718824105.7226
MEM 18740.718750 1718824105.8232
MEM 18766.718750 1718824105.9237
MEM 18792.281250 1718824106.0242
MEM 18819.906250 1718824106.1247
MEM 18848.781250 1718824106.2252
MEM 18875.781250 1718824106.3257
MEM 18895.468750 1718824106.4262
MEM 18921.406250 1718824106.5267
MEM 18948.468750 1718824106.6272
MEM 18976.031250 1718824106.7278
MEM 19002.968750 1718824106.8283
MEM 19030.218750 1718824106.9288
MEM 19057.156250 1718824107.0293
MEM 19084.531250 1718824107.1299
MEM 19111.718750 1718824107.2304
MEM 19139.781250 1718824107.3309
MEM 19167.156250 1718824107.4314
MEM 19194.281250 1718824107.5319
MEM 19220.218750 1718824107.6324
MEM 19246.218750 1718824107.7329
MEM 19272.656250 1718824107.8335
MEM 19299.968750 1718824107.9340
MEM 19326.093750 1718824108.0345
MEM 19353.718750 1718824108.1350
MEM 19380.593750 1718824108.2355
MEM 19406.531250 1718824108.3360
MEM 19432.093750 1718824108.4365
MEM 19458.128906 1718824108.5370
MEM 19484.128906 1718824108.6375
MEM 19511.468750 1718824108.7381
MEM 19537.843750 1718824108.8386
MEM 19564.468750 1718824108.9391
MEM 19590.656250 1718824109.0396
MEM 19617.906250 1718824109.1402
MEM 19644.109375 1718824109.2407
MEM 19669.468750 1718824109.3412
MEM 19695.656250 1718824109.4417
MEM 19722.406250 1718824109.5422
MEM 19748.906250 1718824109.6426
MEM 19774.843750 1718824109.7431
MEM 19801.031250 1718824109.8436
MEM 19826.406250 1718824109.9438
MEM 19852.781250 1718824110.0443
MEM 19879.218750 1718824110.1449
MEM 19907.218750 1718824110.2454
MEM 19936.593750 1718824110.3459
MEM 19964.218750 1718824110.4464
MEM 19992.718750 1718824110.5469
MEM 20021.406250 1718824110.6474
MEM 20047.968750 1718824110.7479
MEM 20074.531250 1718824110.8484
MEM 20100.218750 1718824110.9489
MEM 20126.906250 1718824111.0495
MEM 20153.531250 1718824111.1500
MEM 20181.906250 1718824111.2505
MEM 20208.281250 1718824111.3510
MEM 20235.718750 1718824111.4515
MEM 20262.656250 1718824111.5520
MEM 20289.906250 1718824111.6525
MEM 20315.968750 1718824111.7530
MEM 20341.843750 1718824111.8535
MEM 20367.218750 1718824111.9540
MEM 20392.406250 1718824112.0545
MEM 20420.781250 1718824112.1550
MEM 20448.406250 1718824112.2555
MEM 20476.031250 1718824112.3561
MEM 20502.406250 1718824112.4566
MEM 20527.531250 1718824112.5571
MEM 20554.531250 1718824112.6577
MEM 20581.093750 1718824112.7582
MEM 20607.843750 1718824112.8587
MEM 20633.406250 1718824112.9591
MEM 20660.281250 1718824113.0597
MEM 20687.843750 1718824113.1599
MEM 20714.531250 1718824113.2604
MEM 20740.781250 1718824113.3606
MEM 20767.468750 1718824113.4611
MEM 20794.531250 1718824113.5612
MEM 20821.468750 1718824113.6617
MEM 20847.406250 1718824113.7618
MEM 20872.781250 1718824113.8620
MEM 20899.406250 1718824113.9625
MEM 20926.406250 1718824114.0630
MEM 20953.093750 1718824114.1636
MEM 20979.718750 1718824114.2641
MEM 21007.031250 1718824114.3647
MEM 21033.156250 1718824114.4652
MEM 21059.281250 1718824114.5657
MEM 21085.781250 1718824114.6662
MEM 21113.843750 1718824114.7667
MEM 21141.031250 1718824114.8672
MEM 21168.531250 1718824114.9687
MEM 21194.125000 1718824115.0693
MEM 21220.656250 1718824115.1698
MEM 21247.968750 1718824115.2703
MEM 21273.531250 1718824115.3708
MEM 21300.031250 1718824115.4713
MEM 21326.531250 1718824115.5718
MEM 21354.656250 1718824115.6723
MEM 21382.593750 1718824115.7729
MEM 21408.218750 1718824115.8734
MEM 21434.113281 1718824115.9735
MEM 21460.281250 1718824116.0740
MEM 21486.781250 1718824116.1746
MEM 21513.031250 1718824116.2751
MEM 21539.156250 1718824116.3756
MEM 21565.093750 1718824116.4757
MEM 21592.031250 1718824116.5762
MEM 21619.468750 1718824116.6763
MEM 21646.093750 1718824116.7768
MEM 21672.781250 1718824116.8773
MEM 21698.593750 1718824116.9778
MEM 21724.968750 1718824117.0784
MEM 21750.718750 1718824117.1789
MEM 21778.121094 1718824117.2795
MEM 21803.531250 1718824117.3801
MEM 21830.968750 1718824117.4806
MEM 21858.531250 1718824117.5811
MEM 21886.031250 1718824117.6816
MEM 21912.281250 1718824117.7822
MEM 21938.593750 1718824117.8827
MEM 21964.468750 1718824117.9832
MEM 21991.343750 1718824118.0837
MEM 22017.906250 1718824118.1842
MEM 22045.843750 1718824118.2847
MEM 22073.343750 1718824118.3852
MEM 22099.406250 1718824118.4855
MEM 22126.406250 1718824118.5857
MEM 22153.968750 1718824118.6862
MEM 22182.218750 1718824118.7867
MEM 22208.718750 1718824118.8872
MEM 22235.031250 1718824118.9877
MEM 22261.218750 1718824119.0882
MEM 22287.843750 1718824119.1887
MEM 22315.156250 1718824119.2892
MEM 22341.843750 1718824119.3897
MEM 22367.531250 1718824119.4902
MEM 22394.406250 1718824119.5907
MEM 22421.156250 1718824119.6912
MEM 22447.093750 1718824119.7917
MEM 22472.593750 1718824119.8922
MEM 22497.906250 1718824119.9928
MEM 22525.718750 1718824120.0933
MEM 22553.531250 1718824120.1938
MEM 22580.781250 1718824120.2943
MEM 22609.406250 1718824120.3948
MEM 22635.468750 1718824120.4953
MEM 22662.093750 1718824120.5958
MEM 22688.468750 1718824120.6963
MEM 22715.281250 1718824120.7969
MEM 22741.031250 1718824120.8975
MEM 22767.656250 1718824120.9981
MEM 22792.843750 1718824121.0987
MEM 22818.906250 1718824121.1992
MEM 22846.781250 1718824121.2997
MEM 22874.843750 1718824121.4002
MEM 22902.968750 1718824121.5007
MEM 22930.218750 1718824121.6012
MEM 22956.132812 1718824121.7017
MEM 22983.781250 1718824121.8023
MEM 23010.093750 1718824121.9028
MEM 23037.093750 1718824122.0033
MEM 23063.468750 1718824122.1038
MEM 23089.843750 1718824122.2043
